metric,parameter,mu,mu_star,sigma,mu_star_conf
mean_tcan,Rmax_LTIR,0.0004654942950447953,0.012359037661719998,0.02624715648543394,0.0026393808468308665
mean_tcan,Diffz,0.0009345744301549652,0.005633966626139089,0.017346530247925752,0.0018910566554399778
mean_tcan,Diffx,-0.0009368778548312945,0.005177682032101846,0.011202611303515703,0.0011241497186300815
mean_tcan,PhyllFrmTassel,-0.0020913103620134425,0.0025408807916856616,0.0043602528727674505,0.0004585580550496967
mean_thNew_0_10,n,-0.9073301799199199,0.9073301799199199,0.35006505725957426,0.04003427776928132
mean_thNew_0_10,thetaS,0.6705552550456216,0.6705552550456216,0.2948419283569298,0.03331901445052661
mean_thNew_0_10,Alfa,-0.11329206570263885,0.11329206570263885,0.06811607676337092,0.007806711383800368
mean_thNew_0_10,thetaR,0.10103992622112297,0.10103992622112297,0.05215025794424046,0.00587777234787609
mean_thNew_0_10,LM_min,-0.09982781091496028,0.09982781091496028,0.056320790480592346,0.00645325138464442
mean_thNew_0_10,JuvenileLeaves,-0.09150972677120454,0.09150972677120454,0.04955325305858749,0.005811802111930968
mean_thNew_0_10,Ks,-0.05143181017543704,0.05143181017543704,0.024996186794601184,0.0028041074413834633
mean_thNew_0_10,Rmax_LTAR,-0.03205383661715057,0.03378150392332658,0.027773149310246627,0.0028945282323925895
mean_thNew_0_10,StayGreen,-0.03106373821794082,0.03106373821794082,0.025530054099649768,0.002956757049447041
mean_thNew_0_10,Rmax_LTIR,-0.0009886915826315006,0.0031522485729270824,0.005455322640532175,0.0005234734457869399
mean_thNew_0_10,Diffz,-0.0009865610970268427,0.0015983822415679412,0.0022980327234943536,0.00021567931533889292
mean_thNew_0_10,Diffx,-0.0006967756611045129,0.0015846029024639558,0.0023252532960490895,0.00020995860648633484
mean_thNew_0_10,PhyllFrmTassel,-0.0012184441087227408,0.0015807460500591433,0.0022811613110243585,0.00023020295371356007
mean_thNew_0_20,n,-0.9044298584162918,0.9044298584162918,0.3507484065604469,0.04003343477603801
mean_thNew_0_20,thetaS,0.6740295268118408,0.6740295268118408,0.29705121845855625,0.03360856117185945
mean_thNew_0_20,Alfa,-0.11664327445628075,0.11664327445628075,0.07008130381818392,0.008017640605883496
mean_thNew_0_20,LM_min,-0.11087865868791823,0.11087865868791823,0.062189593252651484,0.00707337032599335
