metric,parameter,mu,mu_star,sigma,mu_star_conf
final_sum_RDenM_10_20,n,0.43999614862103387,0.43999614862103387,0.283114882620361,0.03254980295841233
final_sum_RDenM_10_20,LM_min,0.36954398935781096,0.36954398935781096,0.2548224165605367,0.02987131183278547
final_sum_RDenM_10_20,thetaR,0.16115750490491287,0.1618402437678559,0.13258004233633972,0.015013769962683799
final_sum_RDenM_10_20,Rmax_LTAR,0.030105853843277085,0.12409559840250683,0.17012105143929582,0.013595707400617874
final_sum_RDenM_10_20,Ks,0.09424795589053811,0.09527263201321043,0.08617762798046993,0.01008957531854287
final_sum_RDenM_10_20,Alfa,0.03480402398861415,0.07788990678314946,0.11070797343021425,0.009931228900643463
final_sum_RDenM_10_20,StayGreen,0.03207857550354244,0.04933260759155956,0.06512475144486424,0.00602792640469925
final_sum_RDenM_10_20,Rmax_LTIR,0.010482460773081247,0.04473115873591381,0.09688160842695404,0.010783392231711503
final_sum_RDenM_10_20,PhyllFrmTassel,0.017771776122998517,0.026371664036189346,0.041458835452584955,0.004433044863826014
final_sum_RDenM_10_20,Diffz,0.014498751800252568,0.022117658465061737,0.029871924372618135,0.0029528684372673074
final_sum_RDenM_10_20,Diffx,0.004791199176902795,0.020287520275552057,0.03254094352501618,0.003070244955490624
final_sum_RDenM_120_200,JuvenileLeaves,0.8367110144212385,0.8367110144212385,0.32128616499642837,0.03831384319201087
final_sum_RDenM_120_200,n,0.6101017722109432,0.6101017722109432,0.25310311027270616,0.029530666189729143
final_sum_RDenM_120_200,LM_min,0.38148086307166873,0.38148086307166873,0.1894243419315065,0.02254996277666869
final_sum_RDenM_120_200,Alfa,0.1972074275037064,0.1972074275037064,0.09165859916015622,0.010592555768742353
final_sum_RDenM_120_200,Rmax_LTAR,0.11677693066894294,0.15069696448498732,0.16942907587477957,0.01702475104399902
final_sum_RDenM_120_200,Rmax_LTIR,-0.05985980354106852,0.08136578799334172,0.09715646173505824,0.009182929347775225
final_sum_RDenM_120_200,thetaS,-0.016145875740568215,0.07387220353413934,0.09721284541985238,0.007722940459500712
final_sum_RDenM_120_200,Ks,-0.04902814229579093,0.05177614427872233,0.04128559949834272,0.004486656666000143
final_sum_RDenM_120_200,StayGreen,0.0475386411019416,0.04874958902354878,0.043292883875206155,0.005110174656515148
final_sum_RDenM_120_200,thetaR,-0.025125575372319093,0.03711966297090475,0.04395262789352488,0.0039717042708634995
final_sum_RDenM_120_200,Diffz,0.02495755833215001,0.025499480772459983,0.021583090919969686,0.0024444454627381277
final_sum_RDenM_120_200,PhyllFrmTassel,0.023530264597227353,0.025310707882806358,0.02589703952650407,0.0029064936513179813
final_sum_RDenM_120_200,Diffx,-0.007783372007699658,0.013170354774216702,0.015458964486948909,0.0012743908710646256
final_sum_RDenM_20_40,JuvenileLeaves,0.7995361860894995,0.7995361860894995,0.3576649666263009,0.04322533708472489
final_sum_RDenM_20_40,thetaS,-0.5502953936586821,0.5502953936586821,0.29366396296416264,0.035667730397427364
final_sum_RDenM_20_40,LM_min,0.3706881455440147,0.37317341292596395,0.24385054554429275,0.029011226883516726
final_sum_RDenM_20_40,n,0.287297414690187,0.28795615826012416,0.20461023571332487,0.022819781823032338
final_sum_RDenM_20_40,Rmax_LTAR,-0.15112903303323372,0.1912086599601212,0.23129632467448508,0.02250446661037932
final_sum_RDenM_20_40,thetaR,0.11078632995021635,0.11500749076250835,0.09865714660467369,0.011004459940787012
final_sum_RDenM_20_40,Ks,0.07142784682417946,0.07593823904434732,0.0737865229257209,0.008183242670534555
final_sum_RDenM_20_40,Alfa,0.0057636783108922195,0.06615024212279216,0.09567933092306377,0.008052414703651515
final_sum_RDenM_20_40,Rmax_LTIR,0.014868874544426324,0.0638855910612746,0.12603971724412294,0.01362623709524822
final_sum_RDenM_20_40,StayGreen,0.04119982622704651,0.055164116239253096,0.07221474341471164,0.007161465386395313
final_sum_RDenM_20_40,PhyllFrmTassel,0.027719890659891926,0.034045529926356115,0.04986503110355453,0.0055373991307627185
final_sum_RDenM_20_40,Diffx,0.002508271058682533,0.024359121410936158,0.03481109320535878,0.002924033305200465
final_sum_RDenM_20_40,Diffz,-0.002308968741105195,0.01621908796429545,0.023330426494498343,0.0019694429660560312
final_sum_RDenM_80_120,JuvenileLeaves,0.869478393927774,0.869478393927774,0.3044207897619781,0.036869596773911856
final_sum_RDenM_80_120,LM_min,0.29521822859125707,0.32255556352781534,0.3082752150403788,0.03392813153380586
final_sum_RDenM_80_120,Rmax_LTAR,-0.29562538144941414,0.3085454670539881,0.25567212606867484,0.02789564636781047
final_sum_RDenM_80_120,thetaS,-0.002848590336734128,0.18239580715755532,0.23356124808930537,0.016789986827782332
final_sum_RDenM_80_120,n,-0.004952502249170669,0.14133651495103125,0.19576059167554727,0.01586801625003392
final_sum_RDenM_80_120,Rmax_LTIR,-0.00758375009069783,0.07800034150720289,0.12828704630885443,0.012112539403635516
final_sum_RDenM_80_120,thetaR,0.0006791442453611251,0.07235867211296626,0.10358975186842255,0.00859409498695354
final_sum_RDenM_80_120,StayGreen,0.04876669252318256,0.05677392860472396,0.09697580929093126,0.01057162828079012
final_sum_RDenM_80_120,Alfa,-0.01677108815019352,0.05603282025902572,0.07804375966099272,0.006673341925382466
final_sum_RDenM_80_120,Ks,0.011325052228053726,0.05278429805351772,0.07485552524470646,0.00665230477062198
final_sum_RDenM_80_120,PhyllFrmTassel,0.02351244422686803,0.027006046528461777,0.03544926750827365,0.003954526592296959
final_sum_RDenM_80_120,Diffx,-0.002200014102001296,0.02351162130605973,0.032149465963216294,0.00257210428972956
final_sum_RDenM_80_120,Diffz,0.0006540774941502549,0.013422144813069371,0.01935143131272239,0.0016656712751397654
final_sum_RDenY_0_10,n,0.7711405626440321,0.7711405626440321,0.390573360760438,0.046065800302744854
final_sum_RDenY_0_10,thetaS,-0.5072163190869664,0.5111226800332491,0.39720045530625214,0.045324768282004144
final_sum_RDenY_0_10,JuvenileLeaves,0.4708579995427567,0.4715242078684273,0.3454563755858573,0.04036683920936765
final_sum_RDenY_0_10,LM_min,0.19795846236641054,0.2590529540994951,0.3053677294767954,0.029773822274465667
final_sum_RDenY_0_10,Alfa,0.2398937204022827,0.24195053089083396,0.18255572145287594,0.021564402515543573
final_sum_RDenY_0_10,Rmax_LTAR,0.07727800032265242,0.15179393601963864,0.21265635366149632,0.019356030902721193
final_sum_RDenY_0_10,thetaR,0.1255869360533131,0.1409479370612497,0.16753347809962185,0.01773180200762598
final_sum_RDenY_0_10,StayGreen,-0.10566897070513703,0.11472952941943469,0.14144377441478362,0.015540731234358
final_sum_RDenY_0_10,Diffz,0.11186080840386307,0.11262868255238928,0.07680476659162658,0.008915974557043415
final_sum_RDenY_0_10,Ks,0.02087434386520805,0.08350162764283474,0.12853606338489448,0.011767982874911905
final_sum_RDenY_0_10,Rmax_LTIR,0.0012556026550156662,0.0463212934706175,0.08365028388892344,0.00848116054957036
final_sum_RDenY_0_10,PhyllFrmTassel,0.015366406186961255,0.030502658310715303,0.05068039486056117,0.005217195444432767
final_sum_RDenY_0_10,Diffx,0.002805366309916499,0.02489323534415299,0.03915711446629434,0.003589457875698232
final_sum_RDenY_0_20,thetaS,-0.703227962829683,0.703227962829683,0.38924089368697895,0.045956085493506334
final_sum_RDenY_0_20,n,0.5822740999137568,0.5822740999137568,0.3223280599106031,0.03760982572257023
final_sum_RDenY_0_20,JuvenileLeaves,0.5643436182369457,0.5643436182369457,0.35298328265967915,0.04200338055582478
final_sum_RDenY_0_20,LM_min,0.24336420256676813,0.26452960147511173,0.2523234811964567,0.026452531036083693
final_sum_RDenY_0_20,thetaR,0.1553588785437608,0.15916461504442087,0.1453677391243676,0.016006682212699533
final_sum_RDenY_0_20,Rmax_LTAR,0.057386635746717325,0.1442091479538931,0.18966173387926605,0.015533428626052653
final_sum_RDenY_0_20,Alfa,0.11517966164008385,0.12843411199888408,0.13717872149072768,0.014877272973192216
final_sum_RDenY_0_20,StayGreen,-0.1021490201871459,0.10746292408982298,0.12879079045761743,0.014549970908532729
final_sum_RDenY_0_20,Ks,0.068379623733632,0.08002051481514537,0.09447575655707544,0.01022371790141832
final_sum_RDenY_0_20,Diffz,0.04686329777022506,0.050234597626754376,0.049804953360330036,0.005412228219299035
final_sum_RDenY_0_20,Rmax_LTIR,0.007607675499325073,0.04912418434175904,0.09519253313857313,0.010035116725070682
final_sum_RDenY_0_20,PhyllFrmTassel,0.017808678932245525,0.031156563479073515,0.04934828783701562,0.0051215217202229815
final_sum_RDenY_0_20,Diffx,0.004139891625309558,0.024289290143415358,0.03903908636266504,0.0036672959612213383
final_sum_RDenY_0_200,JuvenileLeaves,0.8236718174874132,0.8236718174874132,0.3037761841204037,0.035783773999335806
final_sum_RDenY_0_200,n,0.5746512207311898,0.5746512207311898,0.26635365151704177,0.030874825305405983
final_sum_RDenY_0_200,thetaS,-0.30334628400205477,0.31476881165894177,0.21087066057178985,0.023851662255001575
final_sum_RDenY_0_200,StayGreen,-0.22828866258593236,0.2293465527288808,0.1809496126729064,0.02119911698366437
final_sum_RDenY_0_200,LM_min,0.12923298049366327,0.21549632854045286,0.25592324638251573,0.021304367898110597
final_sum_RDenY_0_200,Rmax_LTAR,-0.07449736358689192,0.1643494123404553,0.1965779947787203,0.015283000743504907
final_sum_RDenY_0_200,Alfa,0.13911755491609942,0.14128845877402998,0.0978134919864729,0.01093950081966693
final_sum_RDenY_0_200,thetaR,0.03830083017110698,0.07339497346434903,0.08884234320514114,0.007168819983346196
final_sum_RDenY_0_200,Rmax_LTIR,-0.03585451865876506,0.06526248590928288,0.1004169449751457,0.009826728383650538
final_sum_RDenY_0_200,Ks,-0.008014295588309971,0.04802091314197269,0.06537997486146335,0.00565459407217124
final_sum_RDenY_0_200,PhyllFrmTassel,0.04155630969550572,0.04676381203564699,0.048294346745436076,0.005021583388392904
final_sum_RDenY_0_200,Diffz,-0.014765135980103246,0.022586386109503774,0.028215899295847672,0.002611591497688265
final_sum_RDenY_0_200,Diffx,0.0018027725177251809,0.01925913695818057,0.02738609219084532,0.0022422502655332997
final_sum_RDenY_10_20,thetaS,-0.7575221218371975,0.7575221218371975,0.39312049195961807,0.04675062214931998
final_sum_RDenY_10_20,JuvenileLeaves,0.5817703184346095,0.5817703184346095,0.3685360181593152,0.044008723879933605
final_sum_RDenY_10_20,n,0.4709796473488274,0.4709796473488274,0.2919504335421501,0.03360891462124365
final_sum_RDenY_10_20,LM_min,0.25612076853981347,0.26695636227069847,0.24021342392909786,0.025980250888334788
final_sum_RDenY_10_20,thetaR,0.1641106575154314,0.16562404563788716,0.14307470884287346,0.016073547419632857
final_sum_RDenY_10_20,Rmax_LTAR,0.04655177926392746,0.14038339935992789,0.1877153437497586,0.01524047584923851
final_sum_RDenY_10_20,StayGreen,-0.09646114521522722,0.10050463887848426,0.12243705687216222,0.014011158269469848
final_sum_RDenY_10_20,Ks,0.08795763779732424,0.09165656995479177,0.0896566489431772,0.01044012362097791
final_sum_RDenY_10_20,Alfa,0.05162770721552187,0.08976552441028911,0.12150659923813567,0.011285204182689345
final_sum_RDenY_10_20,Rmax_LTIR,0.010560593487251722,0.048684042706459714,0.09643208265786904,0.010250306607017897
final_sum_RDenY_10_20,PhyllFrmTassel,0.018113708506111957,0.03010942985615229,0.047781706206715575,0.00500222304452675
final_sum_RDenY_10_20,Diffz,0.012231018468030395,0.025489176122670792,0.03780027358368612,0.003548552607941526
final_sum_RDenY_10_20,Diffx,0.004600548610026384,0.023321585255740667,0.03824540707501333,0.0036622298565379794
final_sum_RDenY_120_200,JuvenileLeaves,0.8172867637933633,0.8172867637933633,0.30396409891121023,0.03579301944180766
final_sum_RDenY_120_200,n,0.58242072143811,0.58242072143811,0.27127901194464,0.031446372413332147
final_sum_RDenY_120_200,thetaS,-0.2966674224468012,0.31164857165250365,0.21743537853714368,0.024034117260020322
final_sum_RDenY_120_200,StayGreen,-0.22797237096721545,0.22916994209997307,0.18099271380964452,0.021163723208687292
final_sum_RDenY_120_200,LM_min,0.12780136014737528,0.217199851713067,0.2609450558925023,0.021756166309509054
final_sum_RDenY_120_200,Rmax_LTAR,-0.06969279543318775,0.1648641341561088,0.1997898055389967,0.01545702629332011
final_sum_RDenY_120_200,Alfa,0.14216093522102058,0.14451905455171926,0.10013769416989055,0.011161604708404648
final_sum_RDenY_120_200,thetaR,0.03554527554174358,0.0753243917348679,0.09231109832770647,0.007252636812096934
final_sum_RDenY_120_200,Rmax_LTIR,-0.03690981301850031,0.06590519710751214,0.1014922214510157,0.009985932087114567
final_sum_RDenY_120_200,Ks,-0.010528280647379231,0.049792443692945075,0.06769823431675717,0.005895107948859542
final_sum_RDenY_120_200,PhyllFrmTassel,0.04158817805257337,0.04750128405864832,0.05012913766834324,0.005161417563018373
final_sum_RDenY_120_200,Diffz,-0.015670335737566585,0.023465363115157026,0.029147055392231114,0.0027203046751121543
final_sum_RDenY_120_200,Diffx,0.0018744415798148018,0.019608900069297403,0.027844841795027563,0.002271183961786492
final_sum_RDenY_20_40,JuvenileLeaves,0.7800161216082986,0.7800161216082986,0.35535374858663094,0.042254534672576095
final_sum_RDenY_20_40,thetaS,-0.5950652611485795,0.5950652611485795,0.31839490074987625,0.038553429244435826
final_sum_RDenY_20_40,n,0.32363563987564076,0.32621931622026434,0.22713192050869346,0.024721267013733974
final_sum_RDenY_20_40,LM_min,0.18419964742285574,0.2475031971041118,0.26007839890286105,0.023439813152985267
final_sum_RDenY_20_40,Rmax_LTAR,-0.1165822002540968,0.2099835188238711,0.2665434716598178,0.023723169965991785
final_sum_RDenY_20_40,StayGreen,-0.17173993255583875,0.1738046514676527,0.16328682681171094,0.019139007591247762
final_sum_RDenY_20_40,thetaR,0.12823018871007782,0.13353580856527297,0.12081903081455203,0.013580262334764075
final_sum_RDenY_20_40,Ks,0.06982672493410204,0.08134324835276653,0.08530755993992045,0.008769360113115578
final_sum_RDenY_20_40,Alfa,0.02090585211544779,0.08044644306171168,0.11394397164754856,0.009584462898100023
final_sum_RDenY_20_40,Rmax_LTIR,0.012407511916941491,0.07143836358930591,0.13125736184753944,0.01348135252796064
final_sum_RDenY_20_40,PhyllFrmTassel,0.030921821117115347,0.04295043841070538,0.06373808917790898,0.006867353635109564
final_sum_RDenY_20_40,Diffx,0.0029160448470813213,0.029098864909992903,0.04198030323506952,0.0035541192427819943
final_sum_RDenY_20_40,Diffz,-0.004271761664436805,0.02333966330984902,0.03434032266547883,0.003017177404611652
final_sum_RDenY_80_120,JuvenileLeaves,0.7860736451349546,0.7861993091297272,0.31640340659526284,0.03712076046104396
final_sum_RDenY_80_120,Rmax_LTAR,-0.3563823581058989,0.38575415738080127,0.30465161301525695,0.031377861353328526
final_sum_RDenY_80_120,thetaS,0.27332242791993694,0.30899768181676185,0.2900701698054892,0.030747655147865583
final_sum_RDenY_80_120,StayGreen,-0.2723526039551616,0.2784626807730566,0.24123325285121955,0.02801123123023403
final_sum_RDenY_80_120,LM_min,-0.07808310137853594,0.2614395923355284,0.34946712710078703,0.028520899590318997
final_sum_RDenY_80_120,n,-0.12967578546776243,0.19777959919726087,0.2376262637505006,0.022357129356356545
final_sum_RDenY_80_120,thetaR,-0.03324108115241698,0.09679500015798986,0.13009064691969655,0.01070746660330111
final_sum_RDenY_80_120,Rmax_LTIR,-0.006273680194885786,0.07822511159822187,0.13208703725511822,0.012350502110186316
final_sum_RDenY_80_120,Alfa,-0.014981868839271639,0.07125620282428968,0.099271024651967,0.00820225725892372
final_sum_RDenY_80_120,Ks,-0.024138532872384516,0.06818302573538777,0.09146433196032562,0.007852699288956586
final_sum_RDenY_80_120,PhyllFrmTassel,0.032615052270264525,0.03984022919606846,0.04558167887298503,0.00472976129473733
final_sum_RDenY_80_120,Diffx,-0.004199350261482291,0.031304654435385076,0.04384540095810392,0.003571598454116429
final_sum_RDenY_80_120,Diffz,-8.224939981814947e-05,0.021784992964825146,0.03105592955479965,0.002522671027545039
final_sum_RMassM_0_10,thetaS,-0.7242886519364119,0.7242886519364119,0.41383046540196633,0.04865346467700976
final_sum_RMassM_0_10,n,0.6053570814646143,0.6053570814646143,0.36623378852366967,0.042956066335767575
final_sum_RMassM_0_10,JuvenileLeaves,0.49359258680137774,0.49359258680137774,0.3412368045025135,0.040694328705654884
final_sum_RMassM_0_10,LM_min,0.37387593285889165,0.37387593285889165,0.2726493246822617,0.03169207295062028
final_sum_RMassM_0_10,thetaR,0.15768684394843555,0.15988698434224247,0.14554328876084138,0.016124691441060775
final_sum_RMassM_0_10,Rmax_LTAR,0.10837750405005754,0.14105649095339004,0.17196842764773407,0.016444216467874386
final_sum_RMassM_0_10,Alfa,0.12497085878740528,0.12887938465188725,0.12533706533664693,0.014279501152098525
final_sum_RMassM_0_10,Diffz,0.09672198671591058,0.09724568348999219,0.06917980545762509,0.008096427820071892
final_sum_RMassM_0_10,Ks,0.07557385718213397,0.08237470694672444,0.10020394816570506,0.011334898865982644
final_sum_RMassM_0_10,StayGreen,0.04017494596203715,0.06055340310383605,0.0814424806365992,0.007453147550569889
final_sum_RMassM_0_10,Rmax_LTIR,0.00787829705185863,0.03991723992327786,0.08336210386674323,0.008972258505655051
final_sum_RMassM_0_10,PhyllFrmTassel,0.012335096279693777,0.023452327313037206,0.03787584842516404,0.0039037356018434377
final_sum_RMassM_0_10,Diffx,0.003914721050433125,0.021129582664847324,0.0345127644582316,0.003267452615063927
final_sum_RMassM_0_20,thetaS,-0.7580361930065511,0.7580361930065511,0.40175424777404756,0.04755196319350863
final_sum_RMassM_0_20,JuvenileLeaves,0.5589662089073006,0.5589662089073006,0.36365142944710915,0.04331778235645015
final_sum_RMassM_0_20,n,0.4861983552760335,0.4861983552760335,0.303804808177148,0.03513934168734198
final_sum_RMassM_0_20,LM_min,0.37296867422719904,0.37296867422719904,0.2599350002733759,0.03040716342339646
final_sum_RMassM_0_20,thetaR,0.1615690076577304,0.16246899065997386,0.13608180245523252,0.015308709970781353
final_sum_RMassM_0_20,Rmax_LTAR,0.0514295192260962,0.1273125239221458,0.16737800399138875,0.01347972156238324
final_sum_RMassM_0_20,Ks,0.09034674175745123,0.09187858595299475,0.08944744795248759,0.010428373157668983
final_sum_RMassM_0_20,Alfa,0.05907068902863951,0.08490442462908568,0.11334309119519324,0.011128384933159402
final_sum_RMassM_0_20,StayGreen,0.03446092327190872,0.05236148243742188,0.06901743957852897,0.006350409288430473
final_sum_RMassM_0_20,Rmax_LTIR,0.009719228129652441,0.04341838144068204,0.09329302395361269,0.010324494149964477
final_sum_RMassM_0_20,Diffz,0.036641155921342976,0.03880468591904121,0.03758343208622389,0.004195672808981697
final_sum_RMassM_0_20,PhyllFrmTassel,0.016544312461319224,0.025554592608425873,0.040015486423886894,0.00424255683647305
final_sum_RMassM_0_20,Diffx,0.004662965226336642,0.020525562451159857,0.03314271951576174,0.003136935309329232
final_sum_RMassM_0_200,JuvenileLeaves,0.8418878851673129,0.8418878851673129,0.3207754336471936,0.038376347195275926
final_sum_RMassM_0_200,n,0.6032642001712092,0.6032642001712092,0.2500431817183759,0.029169978112587664
final_sum_RMassM_0_200,LM_min,0.38329785602510535,0.38329785602510535,0.18850623800463184,0.022441816054141722
final_sum_RMassM_0_200,Alfa,0.19343630695290956,0.19343630695290956,0.08984974708592817,0.010367367456763494
final_sum_RMassM_0_200,Rmax_LTAR,0.10969807632246864,0.1443173490936089,0.16499835789616085,0.0165145798413725
final_sum_RMassM_0_200,Rmax_LTIR,-0.058784410197880825,0.08083477170273938,0.09703121195655573,0.009142049215133742
final_sum_RMassM_0_200,thetaS,-0.025181657732109147,0.07362725666473652,0.09340695947009396,0.007406469736554349
final_sum_RMassM_0_200,Ks,-0.0465294585244172,0.04968274629618531,0.040110684939481875,0.004284177343541839
final_sum_RMassM_0_200,StayGreen,0.04772781286320606,0.048725957355930674,0.043315539511712034,0.0051412863244433985
final_sum_RMassM_0_200,thetaR,-0.02262948370778741,0.035846776235054556,0.042898685014384395,0.0037659513644677325
final_sum_RMassM_0_200,PhyllFrmTassel,0.023805390208531656,0.025273219386299763,0.025229383278318238,0.0028664885516670366
final_sum_RMassM_0_200,Diffz,0.024567061326388952,0.025088108868486544,0.021165199138848224,0.0023971800353573556
final_sum_RMassM_0_200,Diffx,-0.007633355038839188,0.013023013484699817,0.015301246877529769,0.0012662177732496952
final_sum_RMassM_10_20,thetaS,-0.7618189135889523,0.7618189135889523,0.39440830707422336,0.04676199905204404
final_sum_RMassM_10_20,JuvenileLeaves,0.5778444163245278,0.5778444163245278,0.3683034154310109,0.04392062699019384
final_sum_RMassM_10_20,n,0.43997182521889994,0.43997182521889994,0.2830825028136674,0.032545058735585386
final_sum_RMassM_10_20,LM_min,0.369474875581539,0.369474875581539,0.2547710112534653,0.02987241488308859
final_sum_RMassM_10_20,thetaR,0.1611484893664202,0.1618664751532938,0.13257758638837294,0.01501222963612461
final_sum_RMassM_10_20,Rmax_LTAR,0.03012242202785835,0.12410945453364043,0.170129341955282,0.013598840964522046
final_sum_RMassM_10_20,Ks,0.09429106158001928,0.09528694463359359,0.0861086636211013,0.010082754489627952
final_sum_RMassM_10_20,Alfa,0.034751257230638107,0.07778138042548512,0.11057967097346731,0.009922614531042701
final_sum_RMassM_10_20,StayGreen,0.0320681823054412,0.049412324929975125,0.06517231446279984,0.00602730518113993
final_sum_RMassM_10_20,Rmax_LTIR,0.010403936675203606,0.04472112459325132,0.09677180830337576,0.01078370922955256
final_sum_RMassM_10_20,PhyllFrmTassel,0.017782637163550236,0.026321539444749298,0.04136373010026901,0.004421619338262041
final_sum_RMassM_10_20,Diffz,0.014449785357251716,0.022111470861740406,0.0298461524742114,0.0029490127741663
final_sum_RMassM_10_20,Diffx,0.004839522116231342,0.020357280226719315,0.032620928858245996,0.003076840237885041
final_sum_RMassM_120_200,JuvenileLeaves,0.8367493826049692,0.8367493826049692,0.32124351360653836,0.03831441716597694
final_sum_RMassM_120_200,n,0.6099736723114723,0.6099736723114723,0.25304112254428857,0.029527899611984335
final_sum_RMassM_120_200,LM_min,0.3814913041019725,0.3814913041019725,0.18948243446468963,0.022552348793422113
final_sum_RMassM_120_200,Alfa,0.1973014898335228,0.1973014898335228,0.09166942861176565,0.010591868218508663
final_sum_RMassM_120_200,Rmax_LTAR,0.11677592788288733,0.1506143940237899,0.16934243230413248,0.017027934599803275
final_sum_RMassM_120_200,Rmax_LTIR,-0.059865523299903974,0.08138326728702756,0.0972321341106359,0.00919419166778285
final_sum_RMassM_120_200,thetaS,-0.016050558972863147,0.07387197469358513,0.0973300921227555,0.007743358369700129
final_sum_RMassM_120_200,Ks,-0.04898982568541092,0.05179747778341433,0.0413355737981998,0.00447647042875467
final_sum_RMassM_120_200,StayGreen,0.04745429403865357,0.04866376986102079,0.04341797398530753,0.00512552528976723
final_sum_RMassM_120_200,thetaR,-0.025075253311130367,0.037203719500355975,0.0440195705833861,0.003971690160360698
final_sum_RMassM_120_200,Diffz,0.024921488335294815,0.02544791466484812,0.021505960932163563,0.0024360676552648668
final_sum_RMassM_120_200,PhyllFrmTassel,0.023568152943999728,0.025338211566836636,0.025929274216975624,0.0029147689425066447
final_sum_RMassM_120_200,Diffx,-0.007774412632549974,0.013174498308188254,0.015431831678665985,0.0012735934847558086
final_sum_RMassM_20_40,JuvenileLeaves,0.7996322417667248,0.7996322417667248,0.35783414473781017,0.04324981080622331
final_sum_RMassM_20_40,thetaS,-0.5502693263090912,0.5502693263090912,0.29359510903745384,0.03566788073880085
final_sum_RMassM_20_40,LM_min,0.3705762711404773,0.37308145432236683,0.24369726905383615,0.028983553361636438
final_sum_RMassM_20_40,n,0.28741600327154626,0.28808320233271184,0.2047739775961266,0.02283538987778614
final_sum_RMassM_20_40,Rmax_LTAR,-0.15112537226852027,0.19107116986078398,0.23128199734484578,0.022517169181757835
final_sum_RMassM_20_40,thetaR,0.11089556419201495,0.1151152720816651,0.09875560155416273,0.011012200784739351
final_sum_RMassM_20_40,Ks,0.07126946953032393,0.07577026643551683,0.07371780593229064,0.008172917676330244
final_sum_RMassM_20_40,Alfa,0.005682583900831033,0.06610803339910501,0.095548611017822,0.008029792420257396
final_sum_RMassM_20_40,Rmax_LTIR,0.014781799552489797,0.06388494763083093,0.1260360358786374,0.013624584014882401
final_sum_RMassM_20_40,StayGreen,0.041208998028671236,0.05526264570580689,0.07224247737135209,0.007156638126382053
final_sum_RMassM_20_40,PhyllFrmTassel,0.02779194281899165,0.03413657761074809,0.04990315408804922,0.005540139456790238
final_sum_RMassM_20_40,Diffx,0.002501440908135508,0.024256201337298666,0.0347480273423243,0.0029217542734422276
final_sum_RMassM_20_40,Diffz,-0.0022874526675152763,0.016077136132496728,0.02319568301941328,0.001967818576215818
final_sum_RMassM_80_120,JuvenileLeaves,0.8691926325800016,0.8691926325800016,0.3044018313404063,0.03686622188320586
final_sum_RMassM_80_120,LM_min,0.2953219208117222,0.3226377354926622,0.30825282892788775,0.033942600585840206
final_sum_RMassM_80_120,Rmax_LTAR,-0.2954719377292263,0.3082402714983622,0.2554290193746302,0.027873043208447686
final_sum_RMassM_80_120,thetaS,-0.002866093439418205,0.18213104192734106,0.2332687712361381,0.016765147344988116
final_sum_RMassM_80_120,n,-0.0051450781771760785,0.14136156063484348,0.19597867700232316,0.01588932575168664
final_sum_RMassM_80_120,Rmax_LTIR,-0.007788063680674442,0.07824703045070384,0.12870152874870458,0.01214319457927888
final_sum_RMassM_80_120,thetaR,0.0003409167392480643,0.07235609082288066,0.10397624531468211,0.008671394536711053
final_sum_RMassM_80_120,StayGreen,0.049014332826349684,0.05692840538781446,0.0971564845625448,0.0105901184048634
final_sum_RMassM_80_120,Alfa,-0.016859981879389037,0.055739697883160126,0.07767176529261319,0.006657021981661303
final_sum_RMassM_80_120,Ks,0.011186597693479345,0.05263436821006616,0.07472789130753679,0.006651301133595955
final_sum_RMassM_80_120,PhyllFrmTassel,0.02367885904680044,0.02709979897450951,0.03535996301226518,0.003941496897383585
final_sum_RMassM_80_120,Diffx,-0.0020270751219142917,0.02348812874041178,0.03192110070626101,0.0025307088132236356
final_sum_RMassM_80_120,Diffz,0.000418295904457285,0.013508545092230474,0.019571843826513,0.0017070460417826776
final_sum_RMassY_0_10,n,0.7712204221202383,0.7712204221202383,0.39062454653193374,0.0460798326977867
final_sum_RMassY_0_10,thetaS,-0.5072230866695185,0.5111311128251376,0.39724761704805606,0.045322137773814074
final_sum_RMassY_0_10,JuvenileLeaves,0.47086320439582824,0.47153526643850957,0.3455039776304908,0.04038151861074738
final_sum_RMassY_0_10,LM_min,0.1978591223289809,0.2589731982270991,0.30533257828026666,0.029771931129491697
final_sum_RMassY_0_10,Alfa,0.23983528585989822,0.24189398796234515,0.1825565313383528,0.021557726495441205
final_sum_RMassY_0_10,Rmax_LTAR,0.07715173952732333,0.15175368687162286,0.21262216901340789,0.019344637500076128
final_sum_RMassY_0_10,thetaR,0.1257093206283518,0.14107643282738683,0.16752049286824622,0.01772053970402874
final_sum_RMassY_0_10,StayGreen,-0.10569611144861116,0.11481220702012959,0.14147819252914434,0.015528075250826983
final_sum_RMassY_0_10,Diffz,0.11187427427856515,0.11263046098650786,0.07676686143541132,0.00891060307222325
final_sum_RMassY_0_10,Ks,0.020890510014562543,0.08333409964617787,0.1283426677230987,0.011758975707636489
final_sum_RMassY_0_10,Rmax_LTIR,0.0013929382605051889,0.04624323299435948,0.08363515008789925,0.00848769321275414
final_sum_RMassY_0_10,PhyllFrmTassel,0.015315247588246542,0.03046664039009584,0.05060000968620525,0.005210314068762489
final_sum_RMassY_0_10,Diffx,0.0027844115046909293,0.024970120953020182,0.03930379527121674,0.003606703281757841
final_sum_RMassY_0_20,thetaS,-0.7033259211860381,0.7033259211860381,0.38924107206569675,0.04595749674669839
