sample_id,max_lai,final_shoot_dm,final_ear_dm,mean_top20_theta,seasonal_transpiration_deficit,seasonal_potential_transpiration,seasonal_actual_transpiration,matured,maturity_date
1754,3.43,371.102,275.56,0.28225244310595343,0.012444779511266435,368.749,364.16,True,2007-09-29
1755,3.44,371.162,275.52,0.2822819539768065,0.012385546219398691,368.817,364.249,True,2007-09-29
1756,4.15,399.817,295.53,0.278104170003595,0.01297012636916639,399.148,393.971,False,
1757,4.15,395.419,291.83,0.24062522734142167,0.013131155628605784,391.207,386.07,False,
1758,4.16,391.464,287.46,0.19697482755805315,0.010487355070044169,389.326,385.243,False,
1759,4.16,392.12,288.07,0.19947355481516074,0.009880706056658362,391.47,387.602,False,
1760,5.38,396.52,239.98,0.1927257376068164,0.013556820168197814,411.896,406.312,True,2007-09-29
1761,5.35,393.118,237.59,0.18587164181892146,0.012453458749755009,408.24,403.156,True,2007-09-29
1762,5.37,392.896,236.92,0.18554722272515994,0.012433627667763236,407.926,402.854,True,2007-09-29
1763,5.38,394.927,236.59,0.18557055233566266,0.012194673832895297,408.211,403.233,True,2007-09-29
1764,5.38,377.783,202.0,0.18931628827429411,0.01078836072631495,394.87,390.61,False,
1765,3.21,344.338,241.97,0.17687073033978462,0.005614350123731904,360.861,358.835,True,2007-09-28
1766,3.2,350.476,247.89,0.21809317597893452,0.009040480235848691,346.663,343.529,True,2007-09-28
1767,3.2,350.46,248.0,0.21808843276152082,0.009029839988467625,346.85,343.718,True,2007-09-28
1768,3.2,350.727,248.51,0.22334150822455642,0.010221258485232476,346.337,342.797,True,2007-09-28
1769,4.14,375.016,229.08,0.21924175815453095,0.014110974262470988,378.358,373.019,True,2007-09-27
1770,4.98,397.198,241.15,0.21446191864774145,0.015422342656056576,407.785,401.496,True,2007-09-28
1771,4.98,396.964,241.2,0.21829799561019575,0.015246138022332878,406.398,400.202,True,2007-09-28
1772,4.98,396.962,240.95,0.21824006964225665,0.015253753805446357,406.654,400.451,True,2007-09-28
1773,4.98,397.006,241.05,0.21820447240830007,0.01525970272603605,406.561,400.357,True,2007-09-28
1774,4.98,396.144,240.5,0.21492070376850994,0.015613223580179358,406.002,399.663,True,2007-09-28
1775,4.98,399.855,242.56,0.25071176129433925,0.0164038054300073,411.307,404.56,True,2007-09-28
1776,4.98,405.058,256.52,0.2507838481452223,0.01424555557179541,410.514,404.666,True,2007-09-28
1777,4.88,415.487,282.87,0.248698552503585,0.01471504908188559,420.318,414.133,True,2007-09-29
1778,4.89,400.697,267.82,0.25057233288464226,0.014429332344841117,401.959,396.159,True,2007-09-25
1779,3.46,369.966,267.13,0.2441018502396567,0.008548052596718647,368.388,365.239,True,2007-09-28
1780,4.18,393.754,281.61,0.2400440555810573,0.009376748918850208,393.1,389.414,False,
1781,4.18,394.258,282.36,0.2460379983672933,0.010674564335922176,393.365,389.166,False,
1782,5.4,396.568,230.84,0.24230942292029856,0.01662840449135361,415.554,408.644,False,
1783,5.34,401.817,236.44,0.24333279116877357,0.016734266491749583,415.435,408.483,True,2007-09-28
1784,5.34,398.495,234.1,0.20829571218112025,0.015818661392967726,410.591,404.096,True,2007-09-28
1785,5.27,406.155,269.46,0.20685574637953516,0.015401717893193556,414.694,408.307,True,2007-09-28
1786,5.33,406.471,257.61,0.21019493161376057,0.01543094801105549,415.723,409.308,True,2007-09-27
1787,5.33,406.631,257.76,0.2101489975213449,0.01540633424963267,415.803,409.397,True,2007-09-27
1788,5.33,406.952,257.82,0.2101155155812761,0.015446327439055163,415.827,409.404,True,2007-09-27
1789,5.3,395.436,259.37,0.16739586619382082,0.013378083587671119,404.318,398.909,True,2007-09-27
1790,5.3,395.698,259.41,0.16746937018008096,0.013418402309627653,404.221,398.797,True,2007-09-27
1791,5.31,395.884,247.6,0.16731328990248265,0.013331024930747892,404.32,398.93,True,2007-09-27
1792,5.32,393.411,245.22,0.17140419313677718,0.0166653368971158,401.072,394.388,True,2007-09-27
1793,4.48,373.973,209.33,0.20805805486310947,0.011347990400835006,387.117,382.724,True,2007-09-28
1794,4.48,374.101,209.49,0.20819590174556535,0.011332236331460188,386.508,382.128,True,2007-09-28
1795,4.48,377.549,211.64,0.25784446281640183,0.015942025250559877,388.031,381.845,True,2007-09-29
1796,4.49,392.593,242.4,0.25462305320942813,0.01713359111887236,400.85,393.982,True,2007-09-28
1797,3.44,371.161,275.2,0.2594552201429617,0.011126957608356136,368.115,364.019,True,2007-09-29
1798,3.44,370.119,274.07,0.26326186700369825,0.011266961053253866,367.091,362.955,True,2007-09-29
1799,3.43,369.586,273.62,0.26105415544220795,0.012182463807702937,366.1,361.64,True,2007-09-29
1800,4.15,397.883,293.54,0.2566868407393332,0.012543504582229303,394.786,389.834,False,
1801,4.2,399.073,282.31,0.25609308379762696,0.013000027697134375,397.153,391.99,False,
1802,4.16,394.131,277.62,0.25712331254731996,0.013074957628637307,390.594,385.487,True,2007-09-28
1803,4.16,393.592,277.47,0.25732925106674176,0.012993503248375782,390.195,385.125,True,2007-09-28
1804,4.16,389.359,273.57,0.21879571406280154,0.012792937063669019,382.164,377.275,True,2007-09-28
1805,4.16,388.981,272.82,0.21966910894247232,0.014003635811168369,381.758,376.412,True,2007-09-28
1806,4.16,389.417,273.3,0.2199908050411262,0.013933303476254433,381.819,376.499,True,2007-09-28
1807,4.13,381.102,243.8,0.2153934431126146,0.010378457357133386,391.484,387.421,True,2007-09-28
1808,4.14,377.876,241.27,0.18715526630987286,0.010572554479827745,384.959,380.889,True,2007-09-28
1809,4.14,378.479,241.77,0.1929687190176554,0.012514457252017497,384.755,379.94,True,2007-09-28
1810,3.17,353.762,267.57,0.1983527093247808,0.008103226096889848,355.414,352.534,True,2007-09-29
1811,3.24,350.964,244.83,0.19950740123250957,0.008262493048383224,352.436,349.524,True,2007-09-29
1812,3.24,351.239,244.83,0.19952807300989694,0.008241266558525528,352.009,349.108,True,2007-09-29
1813,3.92,374.326,258.1,0.1945348721693346,0.009567728886739624,374.279,370.698,False,
1814,3.92,374.494,257.99,0.19444855115739054,0.009605393551351149,374.373,370.777,False,
1815,3.92,375.401,258.45,0.19446187244982718,0.009310638206792565,373.766,370.286,False,
1816,3.92,374.624,257.39,0.19981885735105073,0.009358729852175562,372.807,369.318,False,
1817,3.92,378.62,260.66,0.2425357224406334,0.012626019392538379,373.752,369.033,False,
1818,3.88,377.934,260.31,0.2435536368688126,0.012625173815093094,371.084,366.399,True,2007-09-28
1819,3.88,378.043,259.98,0.24354478384836503,0.01266660924614027,371.528,366.822,True,2007-09-28
1820,3.88,377.92,259.92,0.24608631124496794,0.012454334554662938,371.999,367.366,True,2007-09-28
1821,3.15,342.593,268.0,0.2454460190731385,0.01164582066734754,338.834,334.888,True,2007-09-26
1822,3.15,342.671,268.08,0.2454054739612136,0.011647082771580775,338.969,335.021,True,2007-09-26
1823,3.16,340.036,265.21,0.2012528761862691,0.008023082326577669,344.506,341.742,True,2007-09-26
1824,3.14,315.631,240.99,0.20596853312116992,0.007461782281774854,313.598,311.258,True,2007-09-14
1825,3.19,321.009,220.41,0.2050434928768953,0.007816229675462694,320.487,317.982,True,2007-09-19
1826,3.19,320.879,219.86,0.20503331481282921,0.007879142858923105,320.974,318.445,True,2007-09-19
1827,3.2,321.723,220.71,0.21015659246603982,0.00918567902011036,317.995,315.074,True,2007-09-19
1828,3.2,322.11,220.69,0.2127467184373589,0.00884374066328042,317.965,315.153,True,2007-09-19
1829,3.2,323.572,221.08,0.21273749544312173,0.008489679428950514,318.151,315.45,True,2007-09-19
1830,3.19,323.255,220.92,0.2126742455164677,0.008524217383247379,318.387,315.673,True,2007-09-19
1831,3.2,328.464,225.69,0.24277565433000625,0.008055982249530635,322.245,319.649,True,2007-09-19
1832,3.86,375.579,263.3,0.23619678768379979,0.009281968990334288,372.658,369.199,True,2007-09-27
1833,4.94,394.881,236.89,0.23172651401703093,0.013337784243776962,401.416,396.062,True,2007-09-27
1834,4.94,395.423,237.23,0.22725049961081897,0.012705672290911352,401.002,395.907,True,2007-09-27
1835,3.52,350.37,230.27,0.24459122873666864,0.012151084482838637,344.496,340.31,True,2007-09-27
1836,3.52,350.591,230.53,0.24453658408821072,0.012228264810383416,344.775,340.559,True,2007-09-27
1837,3.52,350.615,230.53,0.2445823545723296,0.012148898008462972,344.558,340.372,True,2007-09-27
1838,3.53,351.429,231.03,0.24078663272199063,0.012061159248383468,345.655,341.486,True,2007-09-27
1839,3.53,347.871,228.43,0.1944296939544156,0.00798442176128289,348.178,345.398,True,2007-09-27
1840,3.48,346.988,238.22,0.1936717300047231,0.00827226723843466,348.393,345.511,True,2007-09-23
1841,4.46,372.629,223.37,0.18734919035710096,0.011087329898269216,378.45,374.254,True,2007-09-24
1842,4.46,375.904,225.04,0.21773337734848824,0.01070406455954409,381.911,377.823,True,2007-09-24
1843,4.46,375.856,224.71,0.21772921843749488,0.010732276949823483,381.932,377.833,True,2007-09-24
1844,4.45,375.856,224.79,0.22002412168557403,0.010447054391137911,382.213,378.22,True,2007-09-24
1845,4.45,376.822,226.02,0.22880410786561903,0.01197517265860304,383.126,378.538,True,2007-09-24
1846,4.45,375.025,225.71,0.22893544083417855,0.012308815667661954,383.465,378.745,True,2007-09-24
1847,5.35,406.852,248.34,0.22377773421307723,0.01329392978860311,419.59,414.012,True,2007-09-27
1848,5.38,404.986,246.35,0.22274385642398178,0.013251988388284341,423.71,418.095,True,2007-09-29
1849,3.91,371.136,256.6,0.16908038217511667,0.006197387864686821,376.933,374.597,True,2007-09-29
1850,3.9,372.808,258.41,0.17662321133175352,0.007402481679988138,375.955,373.172,True,2007-09-29
1851,3.91,373.928,258.41,0.17659838623518834,0.00719929202975389,376.287,373.578,True,2007-09-29
1852,3.87,382.684,278.84,0.17452934946478726,0.007097041552748151,383.681,380.958,True,2007-09-30
1853,4.95,399.909,262.34,0.1691519764099064,0.010292925813111475,403.481,399.328,True,2007-09-28
1854,4.95,399.439,262.12,0.16910003909500693,0.010355671086639262,403.547,399.368,True,2007-09-28
1855,4.95,397.051,259.86,0.17316691147282023,0.011729246768281909,400.793,396.092,True,2007-09-28
1856,4.14,372.964,245.27,0.18024287664952315,0.008620597992514467,376.192,372.949,True,2007-09-27
1857,4.13,378.468,249.16,0.21859913440686463,0.01303793357465921,378.741,373.803,True,2007-09-27
1858,4.13,378.627,248.92,0.21856089120667502,0.013041929910178385,379.085,374.141,True,2007-09-27
1859,4.13,383.022,253.04,0.25223694646003525,0.011828790938807843,384.232,379.687,True,2007-09-27
1860,4.13,383.064,253.19,0.25221281783301375,0.011794540663827013,384.076,379.546,True,2007-09-27
1861,4.13,383.152,252.84,0.2497905300686456,0.012228360188385579,383.044,378.36,True,2007-09-27
1862,4.1,360.272,230.42,0.2533174979362967,0.012057613284469193,355.543,351.256,True,2007-09-19
1863,4.91,409.286,277.57,0.18488366093727526,0.010486064190211808,412.929,408.599,True,2007-09-28
1864,4.88,410.632,279.19,0.19115981122530087,0.011883344723249145,414.109,409.188,True,2007-09-29
1865,4.88,410.25,279.07,0.19112640577003392,0.011845318892958034,414.763,409.85,True,2007-09-29
1866,4.88,409.63,278.53,0.18842125321274694,0.012214713386754061,412.699,407.658,True,2007-09-29
1867,4.89,413.579,281.88,0.22059463662777437,0.012625752254683542,420.569,415.259,True,2007-09-29
1868,4.87,417.185,284.65,0.2726299940489695,0.017671675140360388,422.484,415.018,True,2007-09-29
1869,4.87,417.157,284.61,0.2725279798933108,0.017700497175729413,422.587,415.107,True,2007-09-29
1870,4.88,402.276,269.87,0.27401943285267555,0.01761355193422154,403.78,396.668,True,2007-09-26
1871,4.88,401.429,269.2,0.27764778611005725,0.017453549037225402,402.898,395.866,True,2007-09-25
1872,4.88,395.323,257.03,0.27772733515403086,0.019892819927554317,403.06,395.042,True,2007-09-25
1873,4.07,353.753,223.66,0.28518765061910123,0.018722127922772835,354.073,347.444,True,2007-09-16
1874,4.07,354.006,224.18,0.28516561416511865,0.018687390884282284,353.982,347.367,True,2007-09-16
1875,3.12,322.148,248.43,0.29042934316346514,0.012019199999999897,312.5,308.744,True,2007-09-14
1876,3.19,327.628,226.16,0.28842218642963435,0.012664549626377086,318.369,314.337,True,2007-09-19
1877,5.37,380.059,217.66,0.16416846018447614,0.02067470442924091,393.476,385.341,True,2007-09-28
1878,5.38,394.946,229.93,0.19588025987742444,0.011101680860819307,410.028,405.476,True,2007-09-28
1879,5.38,393.354,229.58,0.1958324360585782,0.011416831184258847,410.797,406.107,True,2007-09-28
1880,5.29,391.515,228.03,0.1968964775766227,0.011128926010167017,402.285,397.808,True,2007-09-27
1881,5.3,396.381,231.63,0.23769135388709361,0.01722270656565028,407.195,400.182,True,2007-09-27
1882,5.29,396.254,230.65,0.2323692325473033,0.013882285120210502,405.913,400.278,True,2007-09-27
1883,5.29,396.424,230.72,0.23244229417634632,0.013880642244554542,405.889,400.255,True,2007-09-27
1884,4.15,382.976,271.78,0.23657488915090505,0.009740952290664406,379.737,376.038,True,2007-09-27
1885,4.15,382.646,271.59,0.23421234530199006,0.010744369042274937,378.71,374.641,True,2007-09-27
1886,4.09,378.113,279.45,0.23377456711754682,0.011247317926683764,373.778,369.574,True,2007-09-26
1887,3.41,332.515,240.77,0.24172372560363523,0.00918676175072286,326.448,323.449,True,2007-09-15
1888,3.41,334.016,242.2,0.23677635331470714,0.008920262526326272,326.672,323.758,True,2007-09-15
1889,3.41,334.875,242.65,0.2366958832766895,0.008960858578132891,326.866,323.937,True,2007-09-15
1890,3.41,334.939,242.78,0.23667593664981354,0.008889841274700383,326.665,323.761,True,2007-09-15
1891,3.43,343.171,251.38,0.20977882398520348,0.009497045136525606,342.317,339.066,True,2007-09-22
1892,3.42,343.388,251.43,0.20983901158859486,0.009420448412177373,342.765,339.536,True,2007-09-22
1893,3.43,343.065,251.13,0.20729384574930448,0.010071276824571651,339.381,335.963,True,2007-09-22
1894,3.43,342.9,251.06,0.20730497445887436,0.010251240877633627,339.276,335.798,True,2007-09-22
1895,3.43,343.173,251.92,0.2070903117772178,0.00962249099632817,340.972,337.691,True,2007-09-22
1896,4.12,386.766,288.66,0.2003399322988646,0.010000943732567102,381.464,377.649,True,2007-09-28
1897,4.1,390.243,292.77,0.24293988703475664,0.01350483322627638,382.974,377.802,True,2007-09-28
1898,4.19,389.407,265.98,0.24367803111031205,0.014332242468738543,384.099,378.594,True,2007-09-28
1899,4.19,389.575,265.8,0.24371061231686333,0.014363124578493203,384.039,378.523,True,2007-09-28
1900,4.19,394.215,269.15,0.28186746717024436,0.014352904468274974,391.001,385.389,True,2007-09-28
1901,4.19,393.944,269.02,0.27798039612522063,0.012461242491532132,390.892,386.021,True,2007-09-28
1902,4.21,394.726,269.3,0.2768046971019716,0.012448795830110049,394.255,389.347,False,
1903,5.39,399.287,231.99,0.2731072708258811,0.018014381713648664,416.223,408.725,False,
1904,5.4,399.681,231.68,0.2697590463796253,0.018369574343044315,416.885,409.227,False,
1905,3.79,375.946,294.34,0.19227410277697649,0.008090148127968044,374.406,371.377,True,2007-09-28
1906,3.79,385.645,303.83,0.1910757735343638,0.008211085487742187,382.897,379.753,False,
1907,3.79,386.029,304.23,0.1912839926757266,0.00812262578443812,382.758,379.649,False,
1908,3.16,352.313,277.28,0.19635563914141596,0.006902126947843756,358.73,356.254,True,2007-09-29
1909,3.16,355.035,279.82,0.22386352794211073,0.005701973211691191,364.786,362.706,True,2007-09-29
1910,4.13,385.913,255.43,0.21854533365102674,0.009365542093063284,395.172,391.471,True,2007-09-28
1911,4.11,390.247,258.97,0.2734541611439173,0.014512977245896508,395.577,389.836,True,2007-09-28
1912,4.11,389.894,258.97,0.2734145039978605,0.014459378499510955,395.591,389.871,True,2007-09-28
1913,4.11,389.568,258.7,0.27149547869788127,0.014835743508729293,394.992,389.132,True,2007-09-28
1914,4.1,387.043,257.22,0.2715180569129111,0.01584489217373697,395.08,388.82,True,2007-09-28
1915,4.16,381.916,235.37,0.2735108631836721,0.015319339796515452,387.941,381.998,True,2007-09-28
1916,4.16,381.723,235.37,0.27357330062326374,0.01526628988675971,387.848,381.927,True,2007-09-28
1917,4.15,381.157,236.09,0.27811492424060835,0.017317713031063553,388.042,381.322,True,2007-09-28
1918,4.15,382.259,236.4,0.2743300512824985,0.017459566237293722,388.784,381.996,True,2007-09-28
1919,3.55,367.024,254.73,0.2193209861772217,0.010250572622958476,361.931,358.221,True,2007-09-28
1920,3.55,365.7,254.27,0.2192151636907114,0.010537157563088928,362.147,358.331,True,2007-09-28
1921,3.55,365.703,253.86,0.21923401512157792,0.010588520917708677,362.468,358.63,True,2007-09-28
1922,3.55,364.442,252.49,0.22374137962658608,0.010795885279193507,361.434,357.532,True,2007-09-28
1923,3.55,365.134,253.29,0.22634418271800913,0.010492091534167747,361.701,357.906,True,2007-09-28
1924,3.55,368.982,256.2,0.25901051691034455,0.0096099259809167,366.392,362.871,True,2007-09-28
1925,4.25,389.147,267.28,0.2548821958008728,0.01015856076794619,389.819,385.859,False,
1926,4.14,400.311,303.77,0.25397527181859064,0.009566467041881022,399.416,395.595,False,
1927,4.14,399.564,302.45,0.24709911203166235,0.008297797042811639,398.419,395.113,False,
1928,4.14,399.584,302.6,0.24729818151467237,0.00823875050220979,398.24,394.959,False,
1929,5.34,407.98,257.19,0.24302194641593872,0.013195147803556795,424.55,418.948,True,2007-09-29
1930,5.34,399.951,252.09,0.19419590289639357,0.008804304647719419,415.365,411.708,True,2007-09-29
1931,5.34,400.057,252.1,0.1943200562731746,0.008793984991406156,414.829,411.181,True,2007-09-29
1932,5.35,398.815,251.15,0.19547976968083647,0.008524247318001499,409.303,405.814,True,2007-09-27
1933,4.22,376.5,247.05,0.20251660893083898,0.010167990539394767,370.378,366.612,True,2007-09-27
1934,4.17,378.686,261.27,0.19994174908072473,0.010693702387819859,370.966,366.999,True,2007-09-26
1935,4.19,392.642,275.35,0.1984899158594897,0.010830408933277247,386.689,382.501,True,2007-09-29
1936,4.19,391.379,274.46,0.19882357726099772,0.011137649862720256,386.437,382.133,True,2007-09-29
1937,4.19,392.847,275.47,0.19398957093362573,0.010309384420688739,388.772,384.764,True,2007-09-29
1938,4.19,393.866,276.41,0.19844925122927373,0.011348569054439706,389.917,385.492,True,2007-09-29
1939,4.19,394.158,276.68,0.19853741745001677,0.011435832274459878,389.565,385.11,True,2007-09-29
1940,4.19,398.294,281.14,0.23263712127748024,0.010622872908149783,397.256,393.036,True,2007-09-29
1941,4.2,393.311,276.2,0.18981456149126874,0.007675316385153841,394.772,391.742,True,2007-09-29
1942,4.19,393.131,276.34,0.18985492852195765,0.007749236817585992,396.039,392.97,True,2007-09-29
1943,3.48,358.415,250.11,0.19546277594537403,0.0067304816033503245,367.73,365.255,True,2007-09-27
1944,4.48,381.951,233.58,0.18969255426596537,0.009732403569313708,391.784,387.971,True,2007-09-27
1945,4.49,382.027,233.65,0.18754256204550976,0.00978721120699566,391.327,387.497,True,2007-09-27
1946,4.48,379.761,233.28,0.18728798857215354,0.010099848157180347,391.194,387.243,True,2007-09-27
1947,4.52,389.45,248.03,0.21613468452355272,0.015217716936247516,393.883,387.889,True,2007-09-28
1948,4.53,390.977,249.26,0.21303117593352797,0.015213613561100514,396.487,390.455,True,2007-09-28
1949,4.53,390.622,249.17,0.21269423814583407,0.01517029661476943,396.103,390.094,True,2007-09-28
1950,4.56,379.344,223.27,0.215542719942915,0.014586697344731059,387.682,382.027,True,2007-09-28
1951,4.56,374.114,219.39,0.1713592283428899,0.010033357520580877,383.122,379.278,True,2007-09-28
1952,4.56,373.783,218.74,0.17109799271381337,0.009995431703974433,383.075,379.246,True,2007-09-28
1953,4.55,379.492,223.35,0.20095311758455986,0.010088022690979415,388.877,384.954,True,2007-09-28
1954,4.48,370.868,215.02,0.20120520197664826,0.009869863628918507,378.526,374.79,True,2007-09-27
1955,4.48,372.552,215.84,0.2089984113127642,0.011570786918699394,380.268,375.868,True,2007-09-27
1956,5.35,395.92,228.93,0.2055039780035607,0.012848670666214645,407.046,401.816,True,2007-09-27
1957,5.35,395.768,228.45,0.20550622337417368,0.012859476923454904,407.015,401.781,True,2007-09-27
1958,5.35,400.802,242.23,0.20565193335033136,0.011792650207989808,406.27,401.479,True,2007-09-27
1959,5.36,400.124,242.49,0.2030461609097875,0.0119768736026159,406.116,401.252,True,2007-09-27
1960,4.22,386.026,264.63,0.20638247465151036,0.009621045940298889,383.846,380.153,True,2007-09-28
1961,4.56,380.155,260.33,0.172837822213862,0.008565154684718634,384.815,381.519,False,
1962,5.82,371.773,196.3,0.16542539350399413,0.015826237158701795,395.988,389.721,False,
1963,5.82,373.025,196.37,0.16809796533542773,0.01360631489978259,397.536,392.127,False,
1964,5.82,373.256,196.7,0.16813001542501277,0.013737002904308793,397.685,392.222,False,
1965,5.82,391.59,234.52,0.1644123872030968,0.018801473115160894,410.287,402.573,True,2007-09-28
1966,5.82,393.1,234.13,0.16450531443958802,0.01849573540768834,410.473,402.881,True,2007-09-28
1967,5.82,395.563,236.01,0.15831648149369057,0.015528244085951104,412.281,405.879,True,2007-09-28
1968,4.92,388.733,236.74,0.16596076958233652,0.010402217400574565,398.665,394.518,True,2007-09-28
1969,4.92,400.019,244.11,0.20823214242660457,0.013842658377376194,408.881,403.221,True,2007-09-28
1970,4.92,399.77,243.84,0.20827828802312118,0.013777163611460974,408.865,403.232,True,2007-09-28
1971,4.91,399.869,245.21,0.21345083236173212,0.01594342089507006,409.197,402.673,True,2007-09-28
1972,4.86,383.28,228.77,0.2159326382960918,0.016273783074646886,387.986,381.672,True,2007-09-23
1973,4.86,383.047,228.3,0.21584332562055153,0.016307859435776506,388.463,382.128,True,2007-09-23
1974,4.86,386.839,230.72,0.2518221261800061,0.016229976912609412,392.422,386.053,True,2007-09-23
1975,4.2,381.956,258.23,0.20581178372368705,0.008474576271186529,380.314,377.091,True,2007-09-27
1976,4.2,381.649,257.95,0.20405985902064058,0.009126641690520243,380.096,376.627,True,2007-09-27
1977,4.19,376.237,253.43,0.1744832978723187,0.009239199179694735,371.569,368.136,True,2007-09-27
1978,4.2,376.105,253.17,0.17450071738978035,0.00926202730399317,371.301,367.862,True,2007-09-27
1979,4.2,374.904,252.03,0.17970960409671347,0.009355969385400287,368.321,364.875,True,2007-09-27
1980,3.5,331.877,218.91,0.18746835365186412,0.007969123788060473,331.906,329.261,True,2007-09-20
1981,3.5,331.114,219.02,0.18748254989777186,0.008181872893596509,332.32,329.601,True,2007-09-20
1982,3.5,354.751,241.92,0.1839371152566211,0.008488744896496758,355.883,352.862,True,2007-09-28
1983,4.46,372.526,219.94,0.1775796789016195,0.011664893645173424,377.886,373.478,True,2007-09-27
1984,4.48,373.389,232.49,0.1734332736675154,0.01329142272554995,377.311,372.296,True,2007-09-26
1985,4.48,373.749,232.59,0.17316513714765397,0.013256250397607916,377.256,372.255,True,2007-09-26
1986,4.47,375.584,233.73,0.17828279467892724,0.014257764540939522,378.741,373.341,True,2007-09-26
1987,4.47,375.6,233.57,0.17802288116812034,0.014053119522891788,378.279,372.963,True,2007-09-26
1988,4.44,380.752,239.39,0.21849660085336592,0.017955441783993553,384.396,377.494,True,2007-09-27
1989,3.47,352.116,244.57,0.27878779453269237,0.011346291713882684,345.928,342.003,True,2007-09-23
1990,3.47,351.985,244.47,0.27866453723268364,0.01135003901846876,345.99,342.063,True,2007-09-23
1991,3.46,352.062,244.59,0.28064879229974604,0.011073086416898414,345.974,342.143,True,2007-09-23
1992,4.45,379.493,227.02,0.2764181355187617,0.015944259100088565,382.771,376.668,True,2007-09-24
1993,4.45,379.604,226.85,0.27641640878571366,0.01594798423226329,382.807,376.702,True,2007-09-24
1994,4.45,380.056,227.09,0.2725547449222223,0.015862619641571096,383.228,377.149,True,2007-09-24
1995,4.45,375.402,224.17,0.2171743860620025,0.009917935895117247,381.531,377.747,True,2007-09-24
1996,4.45,373.779,224.17,0.21719042775062913,0.01023532866311505,381.424,377.52,True,2007-09-24
1997,4.45,375.235,225.29,0.2253927848287926,0.011598150360334625,382.561,378.124,True,2007-09-24
1998,4.5,391.122,240.98,0.22354771003867654,0.011783431570046465,402.09,397.352,True,2007-09-28
1999,4.48,375.679,210.12,0.2266638147001833,0.010669278082357181,389.061,384.91,True,2007-09-28
2000,5.38,383.471,206.76,0.22231664239011556,0.012402537365826638,404.514,399.497,False,
2001,5.38,383.358,206.63,0.22231340718679238,0.0124156091825115,404.813,399.787,False,
2002,5.37,380.06,205.06,0.19013103103237694,0.012287424312064088,400.328,395.409,False,
2003,4.54,403.976,283.5,0.2089026041878724,0.012125828889693713,400.385,395.53,True,2007-09-29
2004,4.5,402.188,294.7,0.20991060771074976,0.012067315781939425,398.183,393.378,True,2007-09-29
2005,5.79,408.794,248.0,0.2033409634338496,0.017109931188837968,419.99,412.804,True,2007-09-28
2006,5.78,409.944,248.71,0.20714614814821714,0.016890237233653016,420.598,413.494,True,2007-09-28
2007,5.78,409.958,248.49,0.20693199732963038,0.016921588161307843,420.587,413.47,True,2007-09-28
2008,5.78,409.967,248.43,0.2069327523498638,0.016953947165110783,420.669,413.537,True,2007-09-28
2009,5.78,401.633,240.3,0.20536391020730316,0.016887076480096352,418.841,411.768,False,
2010,5.81,389.791,230.26,0.15708991793772592,0.01784597967069468,406.31,399.059,False,
2011,5.81,391.589,232.03,0.16286046029408122,0.01672007530862385,410.046,403.19,False,
2012,5.79,388.041,229.21,0.16730122023630264,0.020741849920820288,406.039,397.617,False,
2013,5.81,403.849,242.08,0.20382507829811483,0.012932103504068593,423.365,417.89,False,
2014,5.81,403.68,241.62,0.20363113427645002,0.012940424015425611,423.711,418.228,False,
2015,5.83,383.375,202.78,0.20629090768079064,0.012928101610342413,410.037,404.736,False,
2016,4.93,379.449,208.72,0.21149328731878034,0.012708871488537277,396.416,391.378,True,2007-09-29
2017,3.83,378.072,264.83,0.17993096085468266,0.009772030610276428,373.208,369.561,True,2007-09-29
2018,3.83,378.304,265.03,0.18003010796383329,0.009915937093595395,372.935,369.237,True,2007-09-29
2019,3.79,375.333,275.79,0.18217382642794291,0.010156009691919987,370.618,366.854,True,2007-09-29
2020,3.8,376.273,276.93,0.18541144688154348,0.010403789855833567,371.307,367.444,True,2007-09-29
2021,3.83,367.491,255.57,0.1873455520387901,0.0093629818595663,363.773,360.367,False,
2022,4.58,379.21,257.94,0.17997220797253205,0.012349945914571392,379.03,374.349,False,
2023,4.58,386.289,265.15,0.21932452423516208,0.015025513311236471,385.877,380.079,False,
2024,4.57,387.768,266.12,0.22266179630201677,0.013861150798469501,387.053,381.688,False,
2025,4.57,388.906,266.92,0.2193996076014806,0.01370284913519848,389.627,384.288,False,
2026,4.58,389.055,267.37,0.21942385950170182,0.013627337904035808,389.291,383.986,False,
2027,4.57,393.989,270.95,0.25898179243077557,0.014100941830773484,395.931,390.348,False,
2028,5.83,384.512,205.91,0.256191546917288,0.02190561126809709,412.634,403.595,False,
2029,5.83,384.611,206.38,0.25624726633224715,0.021875409073058516,412.518,403.494,False,
2030,5.76,393.933,216.44,0.25735340595486006,0.022001217877283152,415.477,406.336,True,2007-09-28
2031,4.44,377.39,226.62,0.26119961734096186,0.018668074388652145,380.757,373.649,True,2007-09-24
2032,3.47,351.869,243.95,0.26575667913080614,0.01296807412647416,344.924,340.451,True,2007-09-23
2033,4.17,395.721,278.89,0.2599804656946721,0.013502303559350226,391.785,386.495,True,2007-09-28
2034,4.18,392.659,275.34,0.21261398999462558,0.01051576085149264,390.937,386.826,True,2007-09-28
2035,4.18,393.099,275.19,0.2096550912431668,0.010872568382059522,390.892,386.642,True,2007-09-28
2036,4.18,392.39,274.57,0.2034076852419857,0.009366160078980723,390.982,387.32,True,2007-09-28
2037,4.19,385.789,268.57,0.17248499371456885,0.010184703399567452,378.607,374.751,True,2007-09-28
